usuario_id;producto_id;producto;marca;familia;cluster;visitas;reservas;compras;favoritos;reposiciones;coincidencias_busqueda;puntaje_compatibilidad;probabilidad_compra;compra_observada;log_visitas;log_reservas;es_favorito;log_reposiciones;log_coincidencias_busqueda;afinidad_historica_producto;afinidad_promedio_cluster;coincide_marca_preferida;coincide_familia_preferida;coincide_genero_preferido;precio_normalizado;stock_normalizado
28;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;4.5;4.0147;0;0;0;0;0;0;1.704748;0.035062;0.035005;0;0;1;0.548931;0.6
28;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;12;5.2396;0.0001;0;0;0;0;0;2.564949;0.052753;0.071111;0;0;1;0.450873;0.266667
28;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;1;7.5;4.3445;0.0004;0;0;0;0;0.693147;2.140066;0.085149;0.028789;0;0;0;0.490096;0.133333
28;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;12;5.2425;0.0001;0;0;0;0;0;2.564949;0.052753;0.079378;0;0;1;0.392038;0.2
28;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;9;4.0545;0;0;0;0;0;0;2.302585;0.047357;0.027354;0;0;1;0.666601;0.666667
28;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;4.5;4.0142;0;0;0;0;0;0;1.704748;0.035062;0.033694;0;0;1;0.862718;0.466667
28;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;4.5;4.0145;0;0;0;0;0;0;1.704748;0.035062;0.034446;0;0;1;0.705825;0.6
28;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;4.0133;0;0;0;0;0;0;1.704748;0.035062;0.031063;0;0;1;0.686213;0.533333
28;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;0;1.6243;0.0001;0;0;0;0;0;0;0;0.069565;1;0;0;0.88233;0.333333
28;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;0;1.6124;0;0;0;0;0;0;0;0;0.035432;0;1;0;0.843106;0.533333
28;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;0;1.6105;0.0001;0;0;0;0;0;0;0;0.030134;0;1;0;1;0.4
28;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;0;1.6172;0;0;0;0;0;0;0;0;0.049276;0;1;0;0.803883;0.4
28;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;4.5;4.013;0;0;0;0;0;0;1.704748;0.035062;0.030088;0;0;1;0.568543;0.6
28;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;7.5;3.0238;0.0001;0;0;0;0;0;2.140066;0.044015;0.022461;0;0;0;0.509708;0.466667
29;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;4.5;3.2159;0;0;0;0;0;0;1.704748;0.035062;0.03844;0;0;0;0.901942;0.8
29;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;12;6.0357;0.0001;0;0;0;0;0;2.564949;0.052753;0.060002;0;1;1;0.921553;0.533333
29;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;4.5;3.2137;0.0001;0;0;0;0;0;1.704748;0.035062;0.032356;0;0;0;0.980388;0.666667
29;4;Coco Mademoiselle;Chanel;Floral;1;3;0;0;0;0;15;8.0105;0.0014;0;1.386294;0;0;0;2.772589;0.098158;0.060498;0;1;1;0.960777;0.466667
29;5;Eros;Versace;Aromatica;1;0;0;0;0;0;0;0.0125;0;0;0;0;0;0;0;0;0.035622;0;0;0;0.64699;0.933333
29;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;0;0.0171;0;0;0;0;0;0;0;0;0.048855;0;0;0;0.627378;0.6
29;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.0112;0;0;0;0;0;0;0;0;0.0321;0;0;0;0.686213;0.733333
29;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;12;5.2407;0.0001;0;0;0;0;0;2.564949;0.052753;0.074509;0;0;1;0.76466;0.4
29;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;0;0.0115;0;0;0;0;0;0;0;0;0.032763;0;0;0;0.666601;0.866667
29;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;3;1.9735;0;0;0;0;0;0;1.386294;0.028512;0.056787;0;0;0;0.64699;1
29;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;9;4.8641;0.0001;0;0;0;0;0;2.302585;0.047357;0.054911;0;0;1;0.823495;0.333333
29;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;4.5;3.2267;0.0001;0;0;0;0;0;1.704748;0.035062;0.069408;0;0;0;0.607766;0.266667
29;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;9;4.0577;0.0001;0;0;0;0;0;2.302585;0.047357;0.036537;0;0;0;0.843106;0.533333
29;14;Libre;Yves Saint Laurent;Floral;1;3;0;0;0;0;13.5;7.8811;0.0011;0;1.386294;0;0;0;2.674149;0.096133;0.086993;0;1;1;0.862718;0.466667
29;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.8115;0.0001;0;0;0;0;0;0;0;0.032763;1;0;0;0.705825;0.4
29;16;Scandal;Jean Paul Gaultier;Oriental;1;0;2;0;1;0;9;7.7498;0.7134;0;0;1.098612;1;0;2.302585;0.225604;0.070477;1;0;1;0.784271;0.2
29;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;4.5;3.2147;0;0;0;0;0;0;1.704748;0.035062;0.035005;0;0;0;0.548931;0.6
29;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;4.5;3.2273;0.0001;0;0;0;0;0;1.704748;0.035062;0.071111;0;0;0;0.450873;0.266667
29;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;0;0.0101;0;0;0;0;0;0;0;0;0.028789;0;0;0;0.490096;0.133333
29;20;Asad;Lattafa;Amaderada;1;0;0;0;0;1;4.5;4.5487;0.0002;0;0;0;0;0.693147;1.704748;0.076196;0.079378;0;0;0;0.392038;0.2
29;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.0096;0;0;0;0;0;0;0;0;0.027354;0;0;0;0.666601;0.666667
29;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;4.5;3.2142;0.0001;0;0;0;0;0;1.704748;0.035062;0.033694;0;0;0;0.862718;0.466667
29;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;4.5;3.2145;0;0;0;0;0;0;1.704748;0.035062;0.034446;0;0;0;0.705825;0.6
29;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;3.2133;0.0001;0;0;0;0;0;1.704748;0.035062;0.031063;0;0;0;0.686213;0.533333
29;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;13.5;5.3929;0.0001;0;0;0;0;0;2.674149;0.054999;0.069565;0;0;1;0.88233;0.333333
29;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;9;5.6573;0.0001;0;0;0;0;0;2.302585;0.047357;0.035432;0;1;1;0.843106;0.533333
29;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;9;5.6555;0.0001;0;0;0;0;0;2.302585;0.047357;0.030134;0;1;1;1;0.4
29;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;9;5.6622;0.0001;0;0;0;0;0;2.302585;0.047357;0.049276;0;1;1;0.803883;0.4
29;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;4.5;3.213;0;0;0;0;0;0;1.704748;0.035062;0.030088;0;0;0;0.568543;0.6
29;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;0;0.0079;0;0;0;0;0;0;0;0;0.022461;0;0;0;0.509708;0.466667
30;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;0;0.8135;0;0;0;0;0;0;0;0;0.03844;0;0;1;0.901942;0.8
30;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;0;0.021;0;0;0;0;0;0;0;0;0.060002;0;0;0;0.921553;0.533333
30;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;0;1.6113;0;0;0;0;0;0;0;0;0.032356;0;1;1;0.980388;0.666667
30;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;0;0.0212;0;0;0;0;0;0;0;0;0.060498;0;0;0;0.960777;0.466667
30;5;Eros;Versace;Aromatica;1;0;0;0;0;0;4.5;4.0149;0;0;0;0;0;0;1.704748;0.035062;0.035622;0;0;1;0.64699;0.933333
30;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;4.5;4.8195;0;0;0;0;0;0;1.704748;0.035062;0.048855;0;1;1;0.627378;0.6
30;7;Acqua di Gio;Giorgio Armani;Citrica;1;3;0;0;0;0;4.5;5.6957;0.0001;0;1.386294;0;0;0;1.704748;0.076196;0.0321;0;0;1;0.686213;0.733333
30;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;0;0.0261;0;0;0;0;0;0;0;0;0.074509;0;0;0;0.76466;0.4
30;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;4.0139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.666601;0.866667
30;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;4.5;4.0223;0;0;0;0;0;0;1.704748;0.035062;0.056787;0;0;1;0.64699;1
30;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;0;0.0192;0;0;0;0;0;0;0;0;0.054911;0;0;0;0.823495;0.333333
30;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;0;0.8243;0;0;0;0;0;0;0;0;0.069408;0;0;1;0.607766;0.266667
30;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;0;0.8128;0;0;0;0;0;0;0;0;0.036537;0;0;1;0.843106;0.533333
30;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;3;1.9841;0.0001;0;0;0;0;0;1.386294;0.028512;0.086993;0;0;0;0.862718;0.466667
30;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;4.0139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.705825;0.4
30;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.0247;0.0001;0;0;0;0;0;0;0;0.070477;0;0;0;0.784271;0.2
30;17;Explorer;Montblanc;Amaderada;1;3;0;0;0;0;0;3.2943;0;0;1.386294;0;0;0;0;0.041134;0.035005;0;1;1;0.548931;0.6
30;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;2;0;1;0;0;4.5051;0.1651;0;0;1.098612;1;0;0;0.178247;0.071111;1;1;1;0.450873;0.266667
30;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;4.5;3.2125;0.0003;0;0;0;0;0;1.704748;0.035062;0.028789;1;0;0;0.490096;0.133333
30;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;0;2.4278;0;0;0;0;0;0;0;0;0.079378;1;1;1;0.392038;0.2
30;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;4.012;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
30;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;0;0.8118;0;0;0;0;0;0;0;0;0.033694;0;0;1;0.862718;0.466667
30;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;0;0.8121;0;0;0;0;0;0;0;0;0.034446;0;0;1;0.705825;0.6
30;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;0;0.8109;0;0;0;0;0;0;0;0;0.031063;0;0;1;0.686213;0.533333
30;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;3;1.978;0.0001;0;0;0;0;0;1.386294;0.028512;0.069565;0;0;0;0.88233;0.333333
30;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;0;0.0124;0;0;0;0;0;0;0;0;0.035432;0;0;0;0.843106;0.533333
30;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;0;0.0105;0;0;0;0;0;0;0;0;0.030134;0;0;0;1;0.4
30;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;0;0.0172;0;0;0;0;0;0;0;0;0.049276;0;0;0;0.803883;0.4
30;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;0;1.6105;0;0;0;0;0;0;0;0;0.030088;0;1;1;0.568543;0.6
30;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;4.5;3.2103;0.0001;0;0;0;0;0;1.704748;0.035062;0.022461;1;0;0;0.509708;0.466667
31;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;13.5;5.382;0;0;0;0;0;0;2.674149;0.054999;0.03844;0;0;1;0.901942;0.8
31;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;9;4.0659;0.0002;0;0;0;0;0;2.302585;0.047357;0.060002;0;0;0;0.921553;0.533333
31;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;9;5.6563;0.0001;0;0;0;0;0;2.302585;0.047357;0.032356;0;1;1;0.980388;0.666667
31;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;4.5;3.2236;0.0001;0;0;0;0;0;1.704748;0.035062;0.060498;0;0;0;0.960777;0.466667
31;5;Eros;Versace;Aromatica;1;0;0;0;0;0;4.5;3.2149;0;0;0;0;0;0;1.704748;0.035062;0.035622;0;0;1;0.64699;0.933333
31;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;4.5;4.0195;0;0;0;0;0;0;1.704748;0.035062;0.048855;0;1;1;0.627378;0.6
31;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.2137;0;0;0;0;0;0;1.704748;0.035062;0.0321;0;0;1;0.686213;0.733333
31;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;4.5;3.2285;0.0001;0;0;0;0;0;1.704748;0.035062;0.074509;0;0;0;0.76466;0.4
31;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;3.2139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.666601;0.866667
31;10;Invictus;Paco Rabanne;Aromatica;1;3;0;0;0;0;4.5;4.9044;0.0001;0;1.386294;0;0;0;1.704748;0.076196;0.056787;0;0;1;0.64699;1
31;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;4.5;3.2216;0.0001;0;0;0;0;0;1.704748;0.035062;0.054911;0;0;0;0.823495;0.333333
31;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;9;4.8692;0.0001;0;0;0;0;0;2.302585;0.047357;0.069408;0;0;1;0.607766;0.266667
31;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;9;4.8577;0;0;0;0;0;0;2.302585;0.047357;0.036537;0;0;1;0.843106;0.533333
31;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;4.5;3.2329;0.0001;0;0;0;0;0;1.704748;0.035062;0.086993;0;0;0;0.862718;0.466667
31;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.705825;0.4
31;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2271;0.0002;0;0;0;0;0;1.704748;0.035062;0.070477;0;0;0;0.784271;0.2
31;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;12;6.0269;0;0;0;0;0;0;2.564949;0.052753;0.035005;0;1;1;0.548931;0.6
31;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;9;6.4698;0.0002;0;0;0;0;0;2.302585;0.047357;0.071111;1;1;1;0.450873;0.266667
31;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;0;0.8101;0.0001;0;0;0;0;0;0;0;0.028789;1;0;0;0.490096;0.133333
31;20;Asad;Lattafa;Amaderada;1;3;2;2;1;0;9;10.3337;0.9998;1;1.386294;1.098612;1;0;2.302585;0.48612;0.079378;1;1;1;0.392038;0.2
31;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.212;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
31;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;13.5;5.3804;0.0001;0;0;0;0;0;2.674149;0.054999;0.033694;0;0;1;0.862718;0.466667
31;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;9;4.857;0;0;0;0;0;0;2.302585;0.047357;0.034446;0;0;1;0.705825;0.6
31;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;9;4.8558;0;0;0;0;0;0;2.302585;0.047357;0.031063;0;0;1;0.686213;0.533333
31;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;4.5;3.2268;0.0002;0;0;0;0;0;1.704748;0.035062;0.069565;0;0;0;0.88233;0.333333
31;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;9;4.0573;0.0001;0;0;0;0;0;2.302585;0.047357;0.035432;0;0;0;0.843106;0.533333
31;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;4.5;3.213;0.0002;0;0;0;0;0;1.704748;0.035062;0.030134;0;0;0;1;0.4
31;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;4.5;3.2197;0.0001;0;0;0;0;0;1.704748;0.035062;0.049276;0;0;0;0.803883;0.4
31;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;12;6.0252;0;0;0;0;0;0;2.564949;0.052753;0.030088;0;1;1;0.568543;0.6
31;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;0;0.8079;0;0;0;0;0;0;0;0;0.022461;1;0;0;0.509708;0.466667
